# Lightning emoji catalogue; Unicode Emoji 17.0; emojis crate 0.8.2
# emoji\tname\taliases\tcategory\tbaseEmoji\ttone
🫱🏽‍🫲🏾	handshake: medium skin tone, medium-dark skin tone		People & Body	🤝	mixed
🫱🏽‍🫲🏿	handshake: medium skin tone, dark skin tone		People & Body	🤝	mixed
🫱🏾‍🫲🏻	handshake: medium-dark skin tone, light skin tone		People & Body	🤝	mixed
🫱🏾‍🫲🏼	handshake: medium-dark skin tone, medium-light skin tone		People & Body	🤝	mixed
🫱🏾‍🫲🏽	handshake: medium-dark skin tone, medium skin tone		People & Body	🤝	mixed
🫱🏾‍🫲🏿	handshake: medium-dark skin tone, dark skin tone		People & Body	🤝	mixed
🫱🏿‍🫲🏻	handshake: dark skin tone, light skin tone		People & Body	🤝	mixed
🫱🏿‍🫲🏼	handshake: dark skin tone, medium-light skin tone		People & Body	🤝	mixed
🫱🏿‍🫲🏽	handshake: dark skin tone, medium skin tone		People & Body	🤝	mixed
🫱🏿‍🫲🏾	handshake: dark skin tone, medium-dark skin tone		People & Body	🤝	mixed
🙏	folded hands	pray	People & Body	🙏	default
🙏🏻	folded hands: light skin tone		People & Body	🙏	light
🙏🏼	folded hands: medium-light skin tone		People & Body	🙏	medium-light
🙏🏽	folded hands: medium skin tone		People & Body	🙏	medium
🙏🏾	folded hands: medium-dark skin tone		People & Body	🙏	medium-dark
🙏🏿	folded hands: dark skin tone		People & Body	🙏	dark
✍️	writing hand	writing_hand	People & Body	✍️	default
✍🏻	writing hand: light skin tone		People & Body	✍️	light
✍🏼	writing hand: medium-light skin tone		People & Body	✍️	medium-light
✍🏽	writing hand: medium skin tone		People & Body	✍️	medium
✍🏾	writing hand: medium-dark skin tone		People & Body	✍️	medium-dark
✍🏿	writing hand: dark skin tone		People & Body	✍️	dark
💅	nail polish	nail_care	People & Body	💅	default
💅🏻	nail polish: light skin tone		People & Body	💅	light
💅🏼	nail polish: medium-light skin tone		People & Body	💅	medium-light
💅🏽	nail polish: medium skin tone		People & Body	💅	medium
💅🏾	nail polish: medium-dark skin tone		People & Body	💅	medium-dark
💅🏿	nail polish: dark skin tone		People & Body	💅	dark
🤳	selfie	selfie	People & Body	🤳	default
🤳🏻	selfie: light skin tone		People & Body	🤳	light
🤳🏼	selfie: medium-light skin tone		People & Body	🤳	medium-light
🤳🏽	selfie: medium skin tone		People & Body	🤳	medium
🤳🏾	selfie: medium-dark skin tone		People & Body	🤳	medium-dark
🤳🏿	selfie: dark skin tone		People & Body	🤳	dark
💪	flexed biceps	muscle	People & Body	💪	default
💪🏻	flexed biceps: light skin tone		People & Body	💪	light
💪🏼	flexed biceps: medium-light skin tone		People & Body	💪	medium-light
💪🏽	flexed biceps: medium skin tone		People & Body	💪	medium
💪🏾	flexed biceps: medium-dark skin tone		People & Body	💪	medium-dark
💪🏿	flexed biceps: dark skin tone		People & Body	💪	dark
🦾	mechanical arm	mechanical_arm	People & Body	🦾	none
🦿	mechanical leg	mechanical_leg	People & Body	🦿	none
🦵	leg	leg	People & Body	🦵	default
🦵🏻	leg: light skin tone		People & Body	🦵	light
🦵🏼	leg: medium-light skin tone		People & Body	🦵	medium-light
🦵🏽	leg: medium skin tone		People & Body	🦵	medium
🦵🏾	leg: medium-dark skin tone		People & Body	🦵	medium-dark
🦵🏿	leg: dark skin tone		People & Body	🦵	dark
🦶	foot	foot	People & Body	🦶	default
🦶🏻	foot: light skin tone		People & Body	🦶	light
🦶🏼	foot: medium-light skin tone		People & Body	🦶	medium-light
🦶🏽	foot: medium skin tone		People & Body	🦶	medium
🦶🏾	foot: medium-dark skin tone		People & Body	🦶	medium-dark
🦶🏿	foot: dark skin tone		People & Body	🦶	dark
👂	ear	ear	People & Body	👂	default
👂🏻	ear: light skin tone		People & Body	👂	light
👂🏼	ear: medium-light skin tone		People & Body	👂	medium-light
👂🏽	ear: medium skin tone		People & Body	👂	medium
👂🏾	ear: medium-dark skin tone		People & Body	👂	medium-dark
👂🏿	ear: dark skin tone		People & Body	👂	dark
🦻	ear with hearing aid	ear_with_hearing_aid	People & Body	🦻	default
🦻🏻	ear with hearing aid: light skin tone		People & Body	🦻	light
🦻🏼	ear with hearing aid: medium-light skin tone		People & Body	🦻	medium-light
🦻🏽	ear with hearing aid: medium skin tone		People & Body	🦻	medium
🦻🏾	ear with hearing aid: medium-dark skin tone		People & Body	🦻	medium-dark
🦻🏿	ear with hearing aid: dark skin tone		People & Body	🦻	dark
👃	nose	nose	People & Body	👃	default
👃🏻	nose: light skin tone		People & Body	👃	light
👃🏼	nose: medium-light skin tone		People & Body	👃	medium-light
👃🏽	nose: medium skin tone		People & Body	👃	medium
👃🏾	nose: medium-dark skin tone		People & Body	👃	medium-dark
👃🏿	nose: dark skin tone		People & Body	👃	dark
🧠	brain	brain	People & Body	🧠	none
🫀	anatomical heart	anatomical_heart	People & Body	🫀	none
🫁	lungs	lungs	People & Body	🫁	none
🦷	tooth	tooth	People & Body	🦷	none
🦴	bone	bone	People & Body	🦴	none
👀	eyes	eyes	People & Body	👀	none
👁️	eye	eye	People & Body	👁️	none
👅	tongue	tongue	People & Body	👅	none
👄	mouth	lips	People & Body	👄	none
🫦	biting lip	biting_lip	People & Body	🫦	none
👶	baby	baby	People & Body	👶	default
👶🏻	baby: light skin tone		People & Body	👶	light
👶🏼	baby: medium-light skin tone		People & Body	👶	medium-light
👶🏽	baby: medium skin tone		People & Body	👶	medium
👶🏾	baby: medium-dark skin tone		People & Body	👶	medium-dark
👶🏿	baby: dark skin tone		People & Body	👶	dark
🧒	child	child	People & Body	🧒	default
🧒🏻	child: light skin tone		People & Body	🧒	light
🧒🏼	child: medium-light skin tone		People & Body	🧒	medium-light
🧒🏽	child: medium skin tone		People & Body	🧒	medium
🧒🏾	child: medium-dark skin tone		People & Body	🧒	medium-dark
🧒🏿	child: dark skin tone		People & Body	🧒	dark
👦	boy	boy	People & Body	👦	default
👦🏻	boy: light skin tone		People & Body	👦	light
👦🏼	boy: medium-light skin tone		People & Body	👦	medium-light
👦🏽	boy: medium skin tone		People & Body	👦	medium
👦🏾	boy: medium-dark skin tone		People & Body	👦	medium-dark
👦🏿	boy: dark skin tone		People & Body	👦	dark
👧	girl	girl	People & Body	👧	default
👧🏻	girl: light skin tone		People & Body	👧	light
👧🏼	girl: medium-light skin tone		People & Body	👧	medium-light
👧🏽	girl: medium skin tone		People & Body	👧	medium
👧🏾	girl: medium-dark skin tone		People & Body	👧	medium-dark
👧🏿	girl: dark skin tone		People & Body	👧	dark
🧑	person	adult	People & Body	🧑	default
🧑🏻	person: light skin tone		People & Body	🧑	light
🧑🏼	person: medium-light skin tone		People & Body	🧑	medium-light
🧑🏽	person: medium skin tone		People & Body	🧑	medium
🧑🏾	person: medium-dark skin tone		People & Body	🧑	medium-dark
🧑🏿	person: dark skin tone		People & Body	🧑	dark
👱	person: blond hair	blond_haired_person	People & Body	👱	default
👱🏻	person: light skin tone, blond hair		People & Body	👱	light
👱🏼	person: medium-light skin tone, blond hair		People & Body	👱	medium-light
👱🏽	person: medium skin tone, blond hair		People & Body	👱	medium
👱🏾	person: medium-dark skin tone, blond hair		People & Body	👱	medium-dark
👱🏿	person: dark skin tone, blond hair		People & Body	👱	dark
👨	man	man	People & Body	👨	default
👨🏻	man: light skin tone		People & Body	👨	light
👨🏼	man: medium-light skin tone		People & Body	👨	medium-light
👨🏽	man: medium skin tone		People & Body	👨	medium
👨🏾	man: medium-dark skin tone		People & Body	👨	medium-dark
👨🏿	man: dark skin tone		People & Body	👨	dark
🧔	person: beard	bearded_person	People & Body	🧔	default
🧔🏻	person: light skin tone, beard		People & Body	🧔	light
🧔🏼	person: medium-light skin tone, beard		People & Body	🧔	medium-light
🧔🏽	person: medium skin tone, beard		People & Body	🧔	medium
🧔🏾	person: medium-dark skin tone, beard		People & Body	🧔	medium-dark
🧔🏿	person: dark skin tone, beard		People & Body	🧔	dark
🧔‍♂️	man: beard	man_beard	People & Body	🧔‍♂️	default
🧔🏻‍♂️	man: light skin tone, beard		People & Body	🧔‍♂️	light
🧔🏼‍♂️	man: medium-light skin tone, beard		People & Body	🧔‍♂️	medium-light
🧔🏽‍♂️	man: medium skin tone, beard		People & Body	🧔‍♂️	medium
🧔🏾‍♂️	man: medium-dark skin tone, beard		People & Body	🧔‍♂️	medium-dark
🧔🏿‍♂️	man: dark skin tone, beard		People & Body	🧔‍♂️	dark
🧔‍♀️	woman: beard	woman_beard	People & Body	🧔‍♀️	default
🧔🏻‍♀️	woman: light skin tone, beard		People & Body	🧔‍♀️	light
🧔🏼‍♀️	woman: medium-light skin tone, beard		People & Body	🧔‍♀️	medium-light
🧔🏽‍♀️	woman: medium skin tone, beard		People & Body	🧔‍♀️	medium
🧔🏾‍♀️	woman: medium-dark skin tone, beard		People & Body	🧔‍♀️	medium-dark
🧔🏿‍♀️	woman: dark skin tone, beard		People & Body	🧔‍♀️	dark
👨‍🦰	man: red hair	red_haired_man	People & Body	👨‍🦰	default
👨🏻‍🦰	man: light skin tone, red hair		People & Body	👨‍🦰	light
👨🏼‍🦰	man: medium-light skin tone, red hair		People & Body	👨‍🦰	medium-light
👨🏽‍🦰	man: medium skin tone, red hair		People & Body	👨‍🦰	medium
👨🏾‍🦰	man: medium-dark skin tone, red hair		People & Body	👨‍🦰	medium-dark
👨🏿‍🦰	man: dark skin tone, red hair		People & Body	👨‍🦰	dark
👨‍🦱	man: curly hair	curly_haired_man	People & Body	👨‍🦱	default
👨🏻‍🦱	man: light skin tone, curly hair		People & Body	👨‍🦱	light
👨🏼‍🦱	man: medium-light skin tone, curly hair		People & Body	👨‍🦱	medium-light
👨🏽‍🦱	man: medium skin tone, curly hair		People & Body	👨‍🦱	medium
👨🏾‍🦱	man: medium-dark skin tone, curly hair		People & Body	👨‍🦱	medium-dark
👨🏿‍🦱	man: dark skin tone, curly hair		People & Body	👨‍🦱	dark
👨‍🦳	man: white hair	white_haired_man	People & Body	👨‍🦳	default
👨🏻‍🦳	man: light skin tone, white hair		People & Body	👨‍🦳	light
👨🏼‍🦳	man: medium-light skin tone, white hair		People & Body	👨‍🦳	medium-light
👨🏽‍🦳	man: medium skin tone, white hair		People & Body	👨‍🦳	medium
👨🏾‍🦳	man: medium-dark skin tone, white hair		People & Body	👨‍🦳	medium-dark
👨🏿‍🦳	man: dark skin tone, white hair		People & Body	👨‍🦳	dark
👨‍🦲	man: bald	bald_man	People & Body	👨‍🦲	default
👨🏻‍🦲	man: light skin tone, bald		People & Body	👨‍🦲	light
👨🏼‍🦲	man: medium-light skin tone, bald		People & Body	👨‍🦲	medium-light
👨🏽‍🦲	man: medium skin tone, bald		People & Body	👨‍🦲	medium
👨🏾‍🦲	man: medium-dark skin tone, bald		People & Body	👨‍🦲	medium-dark
👨🏿‍🦲	man: dark skin tone, bald		People & Body	👨‍🦲	dark
👩	woman	woman	People & Body	👩	default
👩🏻	woman: light skin tone		People & Body	👩	light
👩🏼	woman: medium-light skin tone		People & Body	👩	medium-light
👩🏽	woman: medium skin tone		People & Body	👩	medium
👩🏾	woman: medium-dark skin tone		People & Body	👩	medium-dark
👩🏿	woman: dark skin tone		People & Body	👩	dark
👩‍🦰	woman: red hair	red_haired_woman	People & Body	👩‍🦰	default
👩🏻‍🦰	woman: light skin tone, red hair		People & Body	👩‍🦰	light
👩🏼‍🦰	woman: medium-light skin tone, red hair		People & Body	👩‍🦰	medium-light
👩🏽‍🦰	woman: medium skin tone, red hair		People & Body	👩‍🦰	medium
👩🏾‍🦰	woman: medium-dark skin tone, red hair		People & Body	👩‍🦰	medium-dark
👩🏿‍🦰	woman: dark skin tone, red hair		People & Body	👩‍🦰	dark
🧑‍🦰	person: red hair	person_red_hair	People & Body	🧑‍🦰	default
🧑🏻‍🦰	person: light skin tone, red hair		People & Body	🧑‍🦰	light
🧑🏼‍🦰	person: medium-light skin tone, red hair		People & Body	🧑‍🦰	medium-light
🧑🏽‍🦰	person: medium skin tone, red hair		People & Body	🧑‍🦰	medium
🧑🏾‍🦰	person: medium-dark skin tone, red hair		People & Body	🧑‍🦰	medium-dark
🧑🏿‍🦰	person: dark skin tone, red hair		People & Body	🧑‍🦰	dark
👩‍🦱	woman: curly hair	curly_haired_woman	People & Body	👩‍🦱	default
👩🏻‍🦱	woman: light skin tone, curly hair		People & Body	👩‍🦱	light
👩🏼‍🦱	woman: medium-light skin tone, curly hair		People & Body	👩‍🦱	medium-light
👩🏽‍🦱	woman: medium skin tone, curly hair		People & Body	👩‍🦱	medium
👩🏾‍🦱	woman: medium-dark skin tone, curly hair		People & Body	👩‍🦱	medium-dark
👩🏿‍🦱	woman: dark skin tone, curly hair		People & Body	👩‍🦱	dark
🧑‍🦱	person: curly hair	person_curly_hair	People & Body	🧑‍🦱	default
🧑🏻‍🦱	person: light skin tone, curly hair		People & Body	🧑‍🦱	light
🧑🏼‍🦱	person: medium-light skin tone, curly hair		People & Body	🧑‍🦱	medium-light
🧑🏽‍🦱	person: medium skin tone, curly hair		People & Body	🧑‍🦱	medium
🧑🏾‍🦱	person: medium-dark skin tone, curly hair		People & Body	🧑‍🦱	medium-dark
🧑🏿‍🦱	person: dark skin tone, curly hair		People & Body	🧑‍🦱	dark
👩‍🦳	woman: white hair	white_haired_woman	People & Body	👩‍🦳	default
👩🏻‍🦳	woman: light skin tone, white hair		People & Body	👩‍🦳	light
👩🏼‍🦳	woman: medium-light skin tone, white hair		People & Body	👩‍🦳	medium-light
👩🏽‍🦳	woman: medium skin tone, white hair		People & Body	👩‍🦳	medium
👩🏾‍🦳	woman: medium-dark skin tone, white hair		People & Body	👩‍🦳	medium-dark
👩🏿‍🦳	woman: dark skin tone, white hair		People & Body	👩‍🦳	dark
🧑‍🦳	person: white hair	person_white_hair	People & Body	🧑‍🦳	default
🧑🏻‍🦳	person: light skin tone, white hair		People & Body	🧑‍🦳	light
🧑🏼‍🦳	person: medium-light skin tone, white hair		People & Body	🧑‍🦳	medium-light
🧑🏽‍🦳	person: medium skin tone, white hair		People & Body	🧑‍🦳	medium
🧑🏾‍🦳	person: medium-dark skin tone, white hair		People & Body	🧑‍🦳	medium-dark
🧑🏿‍🦳	person: dark skin tone, white hair		People & Body	🧑‍🦳	dark
👩‍🦲	woman: bald	bald_woman	People & Body	👩‍🦲	default
👩🏻‍🦲	woman: light skin tone, bald		People & Body	👩‍🦲	light
👩🏼‍🦲	woman: medium-light skin tone, bald		People & Body	👩‍🦲	medium-light
👩🏽‍🦲	woman: medium skin tone, bald		People & Body	👩‍🦲	medium
👩🏾‍🦲	woman: medium-dark skin tone, bald		People & Body	👩‍🦲	medium-dark
👩🏿‍🦲	woman: dark skin tone, bald		People & Body	👩‍🦲	dark
🧑‍🦲	person: bald	person_bald	People & Body	🧑‍🦲	default
🧑🏻‍🦲	person: light skin tone, bald		People & Body	🧑‍🦲	light
🧑🏼‍🦲	person: medium-light skin tone, bald		People & Body	🧑‍🦲	medium-light
🧑🏽‍🦲	person: medium skin tone, bald		People & Body	🧑‍🦲	medium
🧑🏾‍🦲	person: medium-dark skin tone, bald		People & Body	🧑‍🦲	medium-dark
🧑🏿‍🦲	person: dark skin tone, bald		People & Body	🧑‍🦲	dark
👱‍♀️	woman: blond hair	blond_haired_woman blonde_woman	People & Body	👱‍♀️	default
👱🏻‍♀️	woman: light skin tone, blond hair		People & Body	👱‍♀️	light
👱🏼‍♀️	woman: medium-light skin tone, blond hair		People & Body	👱‍♀️	medium-light
